"subscription_id","customer_id","plan_id","status","billing_cycle","start_date","end_date","mrr_usd","discount_pct","trial_end_date","cancellation_reason","created_at"
1179,763,4,"expired","annual","2023-06-17","2024-04-10",32.50,0.00,"2023-07-01","Company reorganization","2026-04-24 22:09:13.186774"
1180,763,6,"active","monthly","2024-04-10",NULL,99.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1181,764,5,"cancelled","monthly","2024-04-16","2024-09-07",53.10,10.00,"2024-04-30","Company reorganization","2026-04-24 22:09:13.186774"
1182,765,1,"cancelled","monthly","2023-12-19","2025-03-20",0.00,20.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
1183,766,5,"active","monthly","2025-07-08",NULL,59.00,0.00,"2025-07-22",NULL,"2026-04-24 22:09:13.186774"
1184,767,4,"expired","monthly","2024-10-23","2025-06-28",35.10,10.00,"2024-11-06","Too expensive","2026-04-24 22:09:13.186774"
1185,767,7,"active","monthly","2025-06-28",NULL,199.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1186,768,4,"expired","annual","2025-09-08","2025-11-08",24.38,25.00,"2025-09-22","Switched competitor","2026-04-24 22:09:13.186774"
1187,768,3,"active","annual","2025-11-08",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1188,769,1,"cancelled","monthly","2024-10-31","2025-08-31",0.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
1189,769,6,"active","monthly","2025-08-31",NULL,89.10,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1190,770,4,"active","monthly","2023-04-25",NULL,39.00,0.00,"2023-05-09",NULL,"2026-04-24 22:09:13.186774"
1191,771,2,"expired","annual","2023-10-16","2024-04-12",10.00,0.00,"2023-10-30","Missing features","2026-04-24 22:09:13.186774"
1192,771,5,"cancelled","monthly","2024-04-12","2025-09-19",59.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1193,772,1,"cancelled","annual","2024-09-02","2024-10-30",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1194,773,2,"expired","monthly","2023-02-11","2024-02-02",12.00,0.00,"2023-02-25","Budget cuts","2026-04-24 22:09:13.186774"
1195,773,2,"cancelled","annual","2024-02-02","2024-10-12",10.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
1196,774,1,"active","annual","2025-01-30",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1197,775,2,"active","monthly","2023-08-09",NULL,12.00,0.00,"2023-08-23",NULL,"2026-04-24 22:09:13.186774"
1198,776,2,"cancelled","monthly","2023-08-19","2024-05-27",12.00,0.00,"2023-09-02","Switched competitor","2026-04-24 22:09:13.186774"
1199,777,2,"active","monthly","2023-06-05",NULL,12.00,0.00,"2023-06-19",NULL,"2026-04-24 22:09:13.186774"
1200,778,3,"cancelled","monthly","2023-03-27","2024-02-12",19.00,0.00,"2023-04-10","Too expensive","2026-04-24 22:09:13.186774"
1201,778,2,"cancelled","monthly","2024-02-12","2024-10-07",12.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1202,778,3,"active","monthly","2024-10-07",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1203,779,4,"expired","monthly","2024-03-01","2025-02-15",39.00,0.00,"2024-03-15",NULL,"2026-04-24 22:09:13.186774"
1204,779,6,"active","monthly","2025-02-15",NULL,89.10,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1205,780,3,"expired","annual","2023-06-12","2024-02-07",15.83,0.00,"2023-06-26",NULL,"2026-04-24 22:09:13.186774"
1206,780,2,"active","monthly","2024-02-07",NULL,10.80,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1207,781,2,"expired","monthly","2024-06-29","2025-02-17",10.20,15.00,"2024-07-13",NULL,"2026-04-24 22:09:13.186774"
1208,781,3,"active","annual","2025-02-17",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1209,782,1,"active","annual","2024-11-30",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1210,783,1,"active","annual","2024-10-02",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1211,784,6,"cancelled","annual","2023-09-05","2024-04-18",82.50,0.00,"2023-09-19",NULL,"2026-04-24 22:09:13.186774"
1212,784,5,"cancelled","annual","2024-04-18","2025-03-21",49.17,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1213,784,3,"active","monthly","2025-03-21",NULL,16.15,15.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1214,785,4,"active","monthly","2024-04-26",NULL,39.00,0.00,"2024-05-10",NULL,"2026-04-24 22:09:13.186774"
1215,786,4,"expired","monthly","2025-04-28","2025-10-17",39.00,0.00,"2025-05-12","Budget cuts","2026-04-24 22:09:13.186774"
1216,786,3,"cancelled","annual","2025-10-17","2025-12-16",15.83,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1217,786,3,"active","monthly","2025-12-16",NULL,14.25,25.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1218,787,2,"active","annual","2023-03-17",NULL,10.00,0.00,"2023-03-31",NULL,"2026-04-24 22:09:13.186774"
1219,788,1,"cancelled","annual","2023-05-24","2024-09-13",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
1220,789,4,"active","monthly","2023-10-27",NULL,39.00,0.00,"2023-11-10",NULL,"2026-04-24 22:09:13.186774"
1221,790,2,"cancelled","monthly","2024-10-21","2025-10-17",12.00,0.00,"2024-11-04","Not using it","2026-04-24 22:09:13.186774"
1222,791,4,"active","annual","2025-03-07",NULL,32.50,0.00,"2025-03-21",NULL,"2026-04-24 22:09:13.186774"
1223,792,4,"active","annual","2025-09-20",NULL,32.50,0.00,"2025-10-04",NULL,"2026-04-24 22:09:13.186774"
1224,793,2,"cancelled","monthly","2025-01-30","2025-10-25",12.00,0.00,"2025-02-13","Budget cuts","2026-04-24 22:09:13.186774"
1225,793,2,"cancelled","monthly","2025-10-25","2025-12-25",12.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
1226,793,6,"cancelled","annual","2025-12-25","2025-03-25",82.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1227,794,5,"active","annual","2023-04-30",NULL,49.17,0.00,"2023-05-14",NULL,"2026-04-24 22:09:13.186774"
1228,795,5,"active","annual","2023-01-01",NULL,49.17,0.00,"2023-01-15",NULL,"2026-04-24 22:09:13.186774"
1229,796,1,"active","annual","2023-11-23",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1230,797,2,"active","monthly","2025-02-20",NULL,12.00,0.00,"2025-03-06",NULL,"2026-04-24 22:09:13.186774"
1231,798,2,"cancelled","monthly","2023-06-10","2024-02-08",9.60,20.00,"2023-06-24","Missing features","2026-04-24 22:09:13.186774"
1232,798,3,"active","monthly","2024-02-08",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1233,799,2,"cancelled","monthly","2024-03-11","2025-01-16",12.00,0.00,"2024-03-25","Budget cuts","2026-04-24 22:09:13.186774"
1234,799,5,"active","annual","2025-01-16",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1235,800,5,"cancelled","annual","2025-01-03","2025-03-08",49.17,0.00,"2025-01-17","Budget cuts","2026-04-24 22:09:13.186774"
1236,800,5,"cancelled","monthly","2025-03-08","2025-10-26",59.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
1237,800,5,"active","monthly","2025-10-26",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1238,801,5,"cancelled","monthly","2023-04-20","2024-01-24",59.00,0.00,"2023-05-04","Too expensive","2026-04-24 22:09:13.186774"
1239,802,4,"active","annual","2024-10-16",NULL,32.50,0.00,"2024-10-30",NULL,"2026-04-24 22:09:13.186774"
1240,803,4,"cancelled","annual","2024-07-29","2025-03-06",32.50,0.00,"2024-08-12","Missing features","2026-04-24 22:09:13.186774"
1241,804,1,"cancelled","monthly","2023-08-08","2025-09-03",0.00,10.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
1242,805,2,"cancelled","monthly","2024-08-02","2024-11-03",12.00,0.00,"2024-08-16","Missing features","2026-04-24 22:09:13.186774"
1243,805,2,"expired","annual","2024-11-03","2025-08-18",10.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
1244,805,4,"active","annual","2025-08-18",NULL,32.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1245,806,4,"expired","annual","2024-06-09","2024-08-12",32.50,0.00,"2024-06-23","Budget cuts","2026-04-24 22:09:13.186774"
1246,806,3,"active","monthly","2024-08-12",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1247,807,6,"cancelled","monthly","2023-03-16","2025-09-24",84.15,15.00,"2023-03-30",NULL,"2026-04-24 22:09:13.186774"
1248,808,1,"cancelled","annual","2024-08-21","2025-06-24",0.00,15.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
1249,808,3,"active","annual","2025-06-24",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1250,809,4,"active","monthly","2024-07-07",NULL,39.00,0.00,"2024-07-21",NULL,"2026-04-24 22:09:13.186774"
1251,810,2,"expired","annual","2025-08-28","2025-10-29",10.00,0.00,"2025-09-11","Budget cuts","2026-04-24 22:09:13.186774"
1252,810,4,"active","annual","2025-10-29",NULL,32.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1253,811,1,"cancelled","monthly","2023-08-03","2025-09-30",0.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
1254,812,4,"paused","monthly","2024-10-29",NULL,33.15,15.00,"2024-11-12",NULL,"2026-04-24 22:09:13.186774"
1255,813,1,"expired","monthly","2024-06-15","2024-08-19",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
1256,813,2,"cancelled","monthly","2024-08-19","2025-07-14",12.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1257,814,1,"cancelled","annual","2025-08-05","2025-09-19",0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1258,815,2,"cancelled","annual","2023-04-13","2024-04-22",9.00,10.00,"2023-04-27","Missing features","2026-04-24 22:09:13.186774"
1259,816,4,"active","monthly","2024-11-15",NULL,39.00,0.00,"2024-11-29",NULL,"2026-04-24 22:09:13.186774"
1260,817,2,"active","monthly","2023-04-18",NULL,12.00,0.00,"2023-05-02",NULL,"2026-04-24 22:09:13.186774"
1261,818,2,"active","monthly","2025-03-29",NULL,9.00,25.00,"2025-04-12",NULL,"2026-04-24 22:09:13.186774"
1262,819,4,"active","monthly","2023-07-12",NULL,39.00,0.00,"2023-07-26",NULL,"2026-04-24 22:09:13.186774"
1263,820,4,"cancelled","monthly","2025-07-02","2025-09-03",39.00,0.00,"2025-07-16","Not using it","2026-04-24 22:09:13.186774"
1264,821,2,"expired","annual","2024-04-13","2024-10-05",10.00,0.00,"2024-04-27","Switched competitor","2026-04-24 22:09:13.186774"
1265,821,4,"active","annual","2024-10-05",NULL,32.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1266,822,2,"active","annual","2023-12-29",NULL,10.00,0.00,"2024-01-12",NULL,"2026-04-24 22:09:13.186774"
1267,823,2,"cancelled","monthly","2025-08-10","2025-10-19",12.00,0.00,"2025-08-24",NULL,"2026-04-24 22:09:13.186774"
1268,823,5,"active","annual","2025-10-19",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1269,824,1,"cancelled","monthly","2023-09-15","2024-06-30",0.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1270,824,3,"expired","monthly","2024-06-30","2024-12-29",19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1271,824,6,"active","annual","2024-12-29",NULL,82.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1272,825,6,"active","annual","2025-09-13",NULL,82.50,0.00,"2025-09-27",NULL,"2026-04-24 22:09:13.186774"
1273,826,5,"expired","monthly","2023-05-08","2024-01-24",59.00,0.00,"2023-05-22","Budget cuts","2026-04-24 22:09:13.186774"
1274,826,5,"cancelled","monthly","2024-01-24","2024-09-26",53.10,10.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
1275,826,5,"active","annual","2024-09-26",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1276,827,4,"expired","monthly","2023-08-19","2024-03-18",39.00,0.00,"2023-09-02","Too expensive","2026-04-24 22:09:13.186774"
1277,827,3,"expired","monthly","2024-03-18","2025-03-15",19.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1278,827,2,"active","annual","2025-03-15",NULL,10.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1279,828,1,"active","monthly","2025-05-06",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1280,829,1,"expired","monthly","2024-11-19","2025-05-25",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1281,829,3,"active","annual","2025-05-25",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1282,830,1,"active","monthly","2023-01-27",NULL,0.00,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1283,831,1,"expired","monthly","2025-03-13","2025-05-26",0.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
1284,831,1,"cancelled","monthly","2025-05-26","2025-10-06",0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1285,832,1,"cancelled","monthly","2023-11-10","2024-07-19",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1286,832,4,"cancelled","monthly","2024-07-19","2025-06-22",39.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
1287,833,6,"cancelled","monthly","2025-02-11","2025-05-30",79.20,20.00,"2025-02-25","Company reorganization","2026-04-24 22:09:13.186774"
1288,833,2,"cancelled","annual","2025-05-30","2025-05-17",10.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
1289,834,2,"active","monthly","2025-08-01",NULL,12.00,0.00,"2025-08-15",NULL,"2026-04-24 22:09:13.186774"
1290,835,2,"expired","monthly","2023-01-22","2023-10-16",12.00,0.00,"2023-02-05","Switched competitor","2026-04-24 22:09:13.186774"
1291,835,5,"cancelled","annual","2023-10-16","2024-10-02",49.17,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
1292,835,4,"active","monthly","2024-10-02",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1293,836,1,"cancelled","annual","2025-04-27","2025-10-12",0.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
1294,836,7,"expired","monthly","2025-10-12","2025-12-11",199.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1295,836,5,"active","annual","2025-12-11",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1296,837,1,"active","annual","2024-08-11",NULL,0.00,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1297,838,3,"cancelled","monthly","2023-10-10","2024-07-13",19.00,0.00,"2023-10-24","Too expensive","2026-04-24 22:09:13.186774"
1298,838,4,"active","annual","2024-07-13",NULL,29.25,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1299,839,2,"expired","annual","2025-03-28","2025-10-26",10.00,0.00,"2025-04-11","Company reorganization","2026-04-24 22:09:13.186774"
1300,839,4,"cancelled","monthly","2025-10-26","2025-12-25",39.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
1301,839,3,"active","monthly","2025-12-25",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1302,840,3,"active","annual","2023-03-14",NULL,15.83,0.00,"2023-03-28",NULL,"2026-04-24 22:09:13.186774"
1303,841,5,"active","monthly","2025-08-26",NULL,59.00,0.00,"2025-09-09",NULL,"2026-04-24 22:09:13.186774"
1304,842,4,"expired","monthly","2024-10-24","2025-09-01",39.00,0.00,"2024-11-07","Switched competitor","2026-04-24 22:09:13.186774"
1305,842,4,"active","monthly","2025-09-01",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1306,843,4,"cancelled","annual","2023-11-10","2024-03-27",32.50,0.00,"2023-11-24","Company reorganization","2026-04-24 22:09:13.186774"
1307,843,4,"cancelled","monthly","2024-03-27","2025-02-23",33.15,15.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1308,844,2,"active","annual","2023-07-01",NULL,10.00,0.00,"2023-07-15",NULL,"2026-04-24 22:09:13.186774"
1309,845,3,"active","monthly","2023-06-21",NULL,19.00,0.00,"2023-07-05",NULL,"2026-04-24 22:09:13.186774"
1310,846,4,"cancelled","annual","2024-02-18","2024-05-03",32.50,0.00,"2024-03-03",NULL,"2026-04-24 22:09:13.186774"
1311,847,2,"cancelled","annual","2023-10-17","2024-03-25",10.00,0.00,"2023-10-31",NULL,"2026-04-24 22:09:13.186774"
1312,847,2,"active","monthly","2024-03-25",NULL,12.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1313,848,2,"active","monthly","2025-03-16",NULL,12.00,0.00,"2025-03-30",NULL,"2026-04-24 22:09:13.186774"
1314,849,6,"active","monthly","2023-02-18",NULL,99.00,0.00,"2023-03-04",NULL,"2026-04-24 22:09:13.186774"
1315,850,3,"cancelled","annual","2025-08-30","2025-10-09",15.83,0.00,"2025-09-13","Too expensive","2026-04-24 22:09:13.186774"
1316,851,2,"active","monthly","2025-07-26",NULL,12.00,0.00,"2025-08-09",NULL,"2026-04-24 22:09:13.186774"
1317,852,5,"active","monthly","2024-12-28",NULL,59.00,0.00,"2025-01-11",NULL,"2026-04-24 22:09:13.186774"
1318,853,5,"cancelled","annual","2024-05-14","2025-03-30",49.17,0.00,"2024-05-28","Switched competitor","2026-04-24 22:09:13.186774"
1319,853,2,"active","monthly","2025-03-30",NULL,12.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1320,854,3,"cancelled","monthly","2023-05-03","2024-03-03",19.00,0.00,"2023-05-17","Switched competitor","2026-04-24 22:09:13.186774"
1321,854,5,"active","monthly","2024-03-03",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1322,855,3,"expired","monthly","2023-07-08","2024-05-16",19.00,0.00,"2023-07-22",NULL,"2026-04-24 22:09:13.186774"
1323,855,2,"cancelled","monthly","2024-05-16","2023-11-19",12.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1324,856,1,"active","annual","2023-09-14",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1325,857,5,"active","monthly","2023-03-13",NULL,47.20,20.00,"2023-03-27",NULL,"2026-04-24 22:09:13.186774"
1326,858,3,"expired","monthly","2023-11-26","2024-07-13",19.00,0.00,"2023-12-10","Company reorganization","2026-04-24 22:09:13.186774"
1327,858,4,"expired","monthly","2024-07-13","2025-06-26",39.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
1328,858,2,"active","annual","2025-06-26",NULL,10.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1329,859,3,"active","monthly","2024-10-22",NULL,19.00,0.00,"2024-11-05",NULL,"2026-04-24 22:09:13.186774"
1330,860,4,"cancelled","annual","2023-08-18","2025-01-23",32.50,0.00,"2023-09-01","Budget cuts","2026-04-24 22:09:13.186774"
1331,861,2,"cancelled","annual","2024-02-16","2025-07-16",10.00,0.00,"2024-03-01","Budget cuts","2026-04-24 22:09:13.186774"
1332,862,1,"active","annual","2025-02-21",NULL,0.00,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1333,863,4,"cancelled","annual","2024-03-18","2025-03-27",32.50,0.00,"2024-04-01","Too expensive","2026-04-24 22:09:13.186774"
1334,864,3,"expired","monthly","2024-05-13","2025-01-31",19.00,0.00,"2024-05-27","Switched competitor","2026-04-24 22:09:13.186774"
1335,864,2,"active","annual","2025-01-31",NULL,9.00,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1336,865,3,"expired","monthly","2024-08-20","2025-02-27",16.15,15.00,"2024-09-03","Company reorganization","2026-04-24 22:09:13.186774"
1337,865,3,"active","annual","2025-02-27",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1338,866,5,"active","monthly","2024-10-05",NULL,59.00,0.00,"2024-10-19",NULL,"2026-04-24 22:09:13.186774"
1339,867,1,"expired","annual","2025-02-24","2025-10-08",0.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
1340,867,4,"cancelled","annual","2025-10-08","2025-08-13",24.38,25.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
1341,868,4,"active","monthly","2025-08-29",NULL,39.00,0.00,"2025-09-12",NULL,"2026-04-24 22:09:13.186774"
1342,869,3,"active","annual","2023-01-25",NULL,15.83,0.00,"2023-02-08",NULL,"2026-04-24 22:09:13.186774"
1343,870,4,"active","monthly","2023-05-14",NULL,39.00,0.00,"2023-05-28",NULL,"2026-04-24 22:09:13.186774"
1344,871,2,"cancelled","annual","2025-04-02","2025-07-16",10.00,0.00,"2025-04-16","Company reorganization","2026-04-24 22:09:13.186774"
1345,871,2,"active","monthly","2025-07-16",NULL,9.00,25.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1346,872,6,"cancelled","annual","2025-07-06","2025-10-02",82.50,0.00,"2025-07-20","Too expensive","2026-04-24 22:09:13.186774"
1347,872,3,"cancelled","monthly","2025-10-02","2025-12-01",19.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
1348,872,7,"cancelled","annual","2025-12-01","2025-10-22",165.83,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1349,873,1,"active","monthly","2023-12-05",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1350,874,3,"expired","annual","2023-03-23","2024-02-24",15.83,0.00,"2023-04-06","Company reorganization","2026-04-24 22:09:13.186774"
1351,874,2,"active","monthly","2024-02-24",NULL,12.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1352,875,1,"expired","monthly","2023-08-22","2023-10-24",0.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
1353,875,5,"cancelled","monthly","2023-10-24","2025-01-26",59.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
1354,876,2,"active","annual","2024-05-20",NULL,8.00,20.00,"2024-06-03",NULL,"2026-04-24 22:09:13.186774"
1355,877,6,"active","annual","2024-09-12",NULL,61.88,25.00,"2024-09-26",NULL,"2026-04-24 22:09:13.186774"
